ensembl	log2FC
ENSG00000296416.1	6.88986951434478
ENSG00000153904.21	1.69096769097998
ENSG00000282057.1	1.92653344233682
ENSG00000272691.2	2.08615834820722
ENSG00000230285.2	7.07144249080467
ENSG00000299196.1	6.43868296914851
ENSG00000310286.1	3.68923309841082
ENSG00000285210.2	2.71342846466509
ENSG00000299069.1	6.37153160491849
ENSG00000236915.3	2.31983809376041
ENSG00000301482.1	6.06284677722974
ENSG00000284846.2	6.37789325401005
ENSG00000183291.18	0.90511878779137
ENSG00000153936.18	0.625970865698735
ENSG00000298542.1	6.2474292092891
ENSG00000298492.1	9.10524699809663
ENSG00000237505.9	4.01619703610567
ENSG00000296185.1	6.66498917779606
ENSG00000300176.1	6.4905315557552
ENSG00000239504.3	6.27794334886428
ENSG00000235308.1	5.89904619594394
ENSG00000286802.2	5.95184621892852
ENSG00000287015.1	4.79011874393866
ENSG00000287406.2	8.49867177028506
ENSG00000233593.13	4.2956888330834
ENSG00000272094.1	3.95041020835524
ENSG00000273487.1	5.95615809218779
ENSG00000226773.1	5.82002657778148
ENSG00000122484.9	0.921650708447972
ENSG00000293223.1	7.84458775664284
ENSG00000296298.1	6.88986951434478
ENSG00000287797.1	8.95951575140167
ENSG00000117500.13	1.04991521164539
ENSG00000308261.1	9.59453030716273
ENSG00000207379.1	2.72658081514504
ENSG00000224093.8	1.16061889847925
ENSG00000198691.14	3.17557299858937
ENSG00000143036.17	1.02819843506758
ENSG00000152078.10	0.766138121043507
ENSG00000287919.2	1.64666596571972
ENSG00000288826.2	0.896246956768171
ENSG00000226952.1	4.11823599426406
ENSG00000122477.14	3.43671072910133
ENSG00000285530.2	9.80371543740748
ENSG00000137992.15	1.11854563499287
ENSG00000271415.1	6.71503893658862
ENSG00000225169.1	6.08863829517609
ENSG00000181656.7	6.702188629548
ENSG00000285525.1	7.24806248246543
ENSG00000162692.12	7.65065033449465
ENSG00000273204.2	1.20317050677738
ENSG00000233184.10	1.9267007617296
ENSG00000289355.3	8.86770175163957
ENSG00000170989.10	9.0182273502661
ENSG00000231671.2	6.13809331212994
ENSG00000240038.8	2.31569243245602
ENSG00000303719.1	6.51614078243882
ENSG00000243480.8	6.3286753966304
ENSG00000134215.16	4.15024685687775
ENSG00000295053.1	6.24086395672616
ENSG00000162636.16	1.15344110553734
ENSG00000143107.10	3.18187475407512
ENSG00000232971.2	6.50342683877021
ENSG00000301958.1	2.38046420652057
ENSG00000162641.20	2.10026359731772
ENSG00000203897.5	2.83869787369618
ENSG00000302697.1	5.45428834372682
ENSG00000121940.17	0.992694611477811
ENSG00000116299.17	3.94432536148146
ENSG00000031698.13	0.769862133890594
ENSG00000143126.8	1.38029267436105
ENSG00000134222.16	0.635141831785958
ENSG00000221986.7	5.65432414210766
ENSG00000134243.12	1.98409407116469
ENSG00000308734.1	6.7946884888837
ENSG00000143028.9	6.80506170815331
ENSG00000181754.7	2.29287852908213
ENSG00000306592.1	10.0314734072345
ENSG00000254942.1	5.24108863548148
ENSG00000290117.2	1.84921922585161
ENSG00000309177.1	3.32039462798473
ENSG00000235045.2	4.71052955844705
ENSG00000168765.19	0.923329641778782
ENSG00000213366.13	2.21876935925285
ENSG00000134201.12	6.67069765885854
ENSG00000241720.2	5.08131022145812
ENSG00000134202.12	0.906386235320884
ENSG00000228420.2	5.78163355493874
ENSG00000168710.18	0.960709948447801
ENSG00000258634.3	0.646838386883809
ENSG00000258673.3	3.70518473146268
ENSG00000186150.5	6.76300849280914
ENSG00000197106.7	7.10062338676411
ENSG00000227963.3	1.31068497549468
ENSG00000224699.13	0.631732834639307
ENSG00000143125.6	6.19558977100509
ENSG00000283999.2	8.10507491832356
ENSG00000304669.1	6.49699539526122
ENSG00000301555.1	6.95123062604724
ENSG00000177272.10	7.16224355471557
ENSG00000237415.2	5.58013733735674
ENSG00000304336.1	3.3068954401826
ENSG00000261654.1	2.68746352518407
ENSG00000162777.17	5.49517183076927
ENSG00000064886.14	5.77446807258728
ENSG00000234020.1	5.40860038491304
ENSG00000296639.1	5.25108515560756
ENSG00000227179.7	3.93362615214025
ENSG00000085465.13	0.628123158640125
ENSG00000143110.12	1.16403600702981
ENSG00000227811.4	2.2968573389961
ENSG00000231246.4	4.57543930052104
ENSG00000134245.18	2.38638269784608
ENSG00000273483.1	2.30411508086893
ENSG00000225075.2	2.97733591507852
ENSG00000261595.2	4.70307458701686
ENSG00000184599.14	5.74162856822509
ENSG00000233839.1	4.30169808069135
ENSG00000226167.2	2.92451985731426
ENSG00000134242.16	1.27909768914382
ENSG00000116774.12	1.86880776238169
