Gene_set	Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
Reactome_Pathways_2024	Formation of the Beta-Catenin TCF Transactivating Complex	1/60	2.465427e-01	3.135380e-01	0	0	3.617095e+00	5.064729e+00	ASH2L
Reactome_Pathways_2024	Neurotransmitter Receptors and Postsynaptic Signal Transmission	2/204	2.489616e-01	3.146351e-01	0	0	2.120534e+00	2.948511e+00	TUBA1C;TUBB4B
Reactome_Pathways_2024	APC Cdc20 Mediated Degradation of Cell Cycle Proteins Prior to Satisfation of the Checkpoint	1/61	2.500946e-01	3.146351e-01	0	0	3.556631e+00	4.929192e+00	CDC20
Reactome_Pathways_2024	Nucleotide-binding Domain, Leucine Rich Repeat Containing Receptor (NLR) Signaling Pathways	1/61	2.500946e-01	3.146351e-01	0	0	3.556631e+00	4.929192e+00	APP
Reactome_Pathways_2024	Regulation of PTEN Gene Transcription	1/61	2.500946e-01	3.146351e-01	0	0	3.556631e+00	4.929192e+00	EGR1
Reactome_Pathways_2024	Transport of Small Molecules	5/724	2.539663e-01	3.186495e-01	0	0	1.499195e+00	2.054727e+00	SLC39A10;SLC30A1;SLC7A1;LDLR;SLC9A1
Reactome_Pathways_2024	APC C Cdc20 Mediated Degradation of Mitotic Proteins	1/63	2.571488e-01	3.217797e-01	0	0	3.441554e+00	4.673976e+00	CDC20
Reactome_Pathways_2024	Collagen Degradation	1/64	2.606512e-01	3.235670e-01	0	0	3.386755e+00	4.553737e+00	CTSD
Reactome_Pathways_2024	Cytosolic Sensors of Pathogen-Associated DNA	1/64	2.606512e-01	3.235670e-01	0	0	3.386755e+00	4.553737e+00	MYD88
Reactome_Pathways_2024	Synthesis of Substrates in N-glycan Biosythesis	1/64	2.606512e-01	3.235670e-01	0	0	3.386755e+00	4.553737e+00	HK1
Reactome_Pathways_2024	O-linked Glycosylation of Mucins	1/65	2.641373e-01	3.253059e-01	0	0	3.333669e+00	4.438068e+00	MUC13
Reactome_Pathways_2024	Cytochrome P450 - Arranged by Substrate Type	1/65	2.641373e-01	3.253059e-01	0	0	3.333669e+00	4.438068e+00	CYP2S1
Reactome_Pathways_2024	RUNX1 Regulates Genes Involved in Megakaryocyte Differentiation and Platelet Function	1/65	2.641373e-01	3.253059e-01	0	0	3.333669e+00	4.438068e+00	ASH2L
Reactome_Pathways_2024	Circadian Clock	1/70	2.813253e-01	3.455556e-01	0	0	3.091320e+00	3.920547e+00	BHLHE40
Reactome_Pathways_2024	Immunoregulatory Interactions Between a Lymphoid and a non-Lymphoid Cell	2/223	2.820560e-01	3.455556e-01	0	0	1.936356e+00	2.450749e+00	HLA-C;NECTIN2
Reactome_Pathways_2024	Metabolism of RNA	5/761	2.872920e-01	3.510513e-01	0	0	1.423072e+00	1.774936e+00	SF3B4;PCBP1;CD44;CHERP;EDC3
Reactome_Pathways_2024	Glycolysis	1/74	2.947892e-01	3.592743e-01	0	0	2.921343e+00	3.568406e+00	HK1
Reactome_Pathways_2024	Plasma Lipoprotein Assembly, Remodeling, and Clearance	1/75	2.981160e-01	3.623851e-01	0	0	2.881720e+00	3.487668e+00	LDLR
Reactome_Pathways_2024	Cell Surface Interactions at the Vascular Wall	2/233	2.994482e-01	3.630616e-01	0	0	1.851590e+00	2.232673e+00	SDC3;CD44
Reactome_Pathways_2024	Cell Death Signalling via NRAGE, NRIF and NADE	1/76	3.014272e-01	3.645167e-01	0	0	2.843154e+00	3.409586e+00	MAGED1
Reactome_Pathways_2024	Neuronal System	3/411	3.045828e-01	3.673833e-01	0	0	1.575469e+00	1.872937e+00	TUBA1C;TUBB4B;PTPRF
Reactome_Pathways_2024	Diseases of Programmed Cell Death	1/78	3.080035e-01	3.705543e-01	0	0	2.769027e+00	3.260928e+00	APP
Reactome_Pathways_2024	Cellular Responses to Stress	5/787	3.112024e-01	3.716166e-01	0	0	1.373890e+00	1.603758e+00	TUBA1C;HSPA5;BAG3;TPP1;TUBB4B
Reactome_Pathways_2024	Biosynthesis of the N-glycan Precursor (Dolichol LLO) and Transfer to a Nascent Protein	1/79	3.112686e-01	3.716166e-01	0	0	2.733388e+00	3.190135e+00	HK1
Reactome_Pathways_2024	Signaling by MET	1/79	3.112686e-01	3.716166e-01	0	0	2.733388e+00	3.190135e+00	TNS4
Reactome_Pathways_2024	Constitutive Signaling by Aberrant PI3K in Cancer	1/83	3.241773e-01	3.860432e-01	0	0	2.599528e+00	2.928276e+00	EGFR
Reactome_Pathways_2024	Developmental Biology	8/1385	3.257416e-01	3.869215e-01	0	0	1.251727e+00	1.404000e+00	TUBA1C;PLK1;DAG1;ASH2L;TUBB4B;EPHB2;NEO1;EGFR
Reactome_Pathways_2024	Integrin Cell Surface Interactions	1/85	3.305416e-01	3.916291e-01	0	0	2.537378e+00	2.808936e+00	CD44
Reactome_Pathways_2024	Peptide Hormone Metabolism	1/86	3.337015e-01	3.933811e-01	0	0	2.507400e+00	2.751893e+00	CTSD
Reactome_Pathways_2024	DDX58 IFIH1-mediated Induction of Interferon-Alpha Beta	1/86	3.337015e-01	3.933811e-01	0	0	2.507400e+00	2.751893e+00	APP
Reactome_Pathways_2024	Protein-protein Interactions at Synapses	1/88	3.399770e-01	3.997720e-01	0	0	2.449512e+00	2.642722e+00	PTPRF
Reactome_Pathways_2024	GPCR Downstream Signalling	4/633	3.470480e-01	4.070638e-01	0	0	1.362092e+00	1.441491e+00	APP;HRH1;PSAP;EGFR
Reactome_Pathways_2024	Activation of HOX Genes During Differentiation	1/91	3.492809e-01	4.076395e-01	0	0	2.367503e+00	2.490326e+00	ASH2L
Reactome_Pathways_2024	Activation of Anterior HOX Genes in Hindbrain Development During Early Embryogenesis	1/91	3.492809e-01	4.076395e-01	0	0	2.367503e+00	2.490326e+00	ASH2L
Reactome_Pathways_2024	Cell-cell Junction Organization	1/92	3.523532e-01	4.091844e-01	0	0	2.341368e+00	2.442331e+00	NECTIN2
Reactome_Pathways_2024	EPH-Ephrin Signaling	1/92	3.523532e-01	4.091844e-01	0	0	2.341368e+00	2.442331e+00	EPHB2
Reactome_Pathways_2024	RAF MAP Kinase Cascade	2/265	3.545328e-01	4.096859e-01	0	0	1.623657e+00	1.683658e+00	IL17RD;EGFR
Reactome_Pathways_2024	Signaling by ALK Fusions and Activated Point Mutants	1/93	3.554112e-01	4.096859e-01	0	0	2.315802e+00	2.395650e+00	HIP1
Reactome_Pathways_2024	Signaling by ALK in Cancer	1/93	3.554112e-01	4.096859e-01	0	0	2.315802e+00	2.395650e+00	HIP1
Reactome_Pathways_2024	MITF-M-dependent Gene Expression	1/94	3.584550e-01	4.121792e-01	0	0	2.290785e+00	2.350236e+00	PLK1
Reactome_Pathways_2024	Transmission Across Chemical Synapses	2/269	3.613262e-01	4.144624e-01	0	0	1.599007e+00	1.627747e+00	TUBA1C;TUBB4B
Reactome_Pathways_2024	MAPK1 MAPK3 Signaling	2/271	3.647134e-01	4.173248e-01	0	0	1.586957e+00	1.600673e+00	IL17RD;EGFR
Reactome_Pathways_2024	Mitochondrial Protein Degradation	1/97	3.675010e-01	4.194890e-01	0	0	2.218862e+00	2.221145e+00	APP
Reactome_Pathways_2024	SLC Transporter Disorders	1/99	3.734615e-01	4.252555e-01	0	0	2.173360e+00	2.140629e+00	HK1
Reactome_Pathways_2024	Epigenetic Regulation of Adipogenesis Genes by MLL3 and MLL4 Complexes	1/103	3.852163e-01	4.354619e-01	0	0	2.087708e+00	1.991570e+00	ASH2L
Reactome_Pathways_2024	Epigenetic Regulation of Gene Expression by MLL3 and MLL4 Complexes	1/103	3.852163e-01	4.354619e-01	0	0	2.087708e+00	1.991570e+00	ASH2L
Reactome_Pathways_2024	MLL4 and MLL3 Complexes Regulate Expression of PPARG Targets in Adipogenesis and Hepatic Steatosis	1/103	3.852163e-01	4.354619e-01	0	0	2.087708e+00	1.991570e+00	ASH2L
Reactome_Pathways_2024	Toll Like Receptor 3 (TLR3) Cascade	1/106	3.938890e-01	4.441929e-01	0	0	2.027752e+00	1.889229e+00	APP
Reactome_Pathways_2024	Sphingolipid Metabolism	1/107	3.967529e-01	4.463470e-01	0	0	2.008521e+00	1.856761e+00	PSAP
Reactome_Pathways_2024	RSV-host Interactions	1/109	4.024405e-01	4.494402e-01	0	0	1.971127e+00	1.794135e+00	SDC3
Reactome_Pathways_2024	Maternal to Zygotic Transition (MZT)	1/109	4.024405e-01	4.494402e-01	0	0	1.971127e+00	1.794135e+00	TUBB4B
Reactome_Pathways_2024	Cellular Responses to Stimuli	5/887	4.049014e-01	4.494402e-01	0	0	1.211751e+00	1.095558e+00	TUBA1C;HSPA5;BAG3;TPP1;TUBB4B
Reactome_Pathways_2024	MyD88-independent TLR4 Cascade	1/110	4.052645e-01	4.494402e-01	0	0	1.952945e+00	1.763930e+00	APP
Reactome_Pathways_2024	PI3K AKT Signaling in Cancer	1/110	4.052645e-01	4.494402e-01	0	0	1.952945e+00	1.763930e+00	EGFR
Reactome_Pathways_2024	TRIF (TICAM1)-mediated TLR4 Signaling	1/110	4.052645e-01	4.494402e-01	0	0	1.952945e+00	1.763930e+00	APP
Reactome_Pathways_2024	Mitotic Prophase	1/111	4.080752e-01	4.514874e-01	0	0	1.935093e+00	1.734431e+00	PLK1
Reactome_Pathways_2024	Cell Junction Organization	1/119	4.300928e-01	4.747251e-01	0	0	1.803171e+00	1.521433e+00	NECTIN2
Reactome_Pathways_2024	Estrogen-dependent Gene Expression	1/121	4.354694e-01	4.786340e-01	0	0	1.772939e+00	1.473899e+00	CTSD
Reactome_Pathways_2024	MAPK Family Signaling Cascades	2/314	4.356796e-01	4.786340e-01	0	0	1.365245e+00	1.134311e+00	IL17RD;EGFR
Reactome_Pathways_2024	G Alpha (I) Signalling Events	2/316	4.388819e-01	4.810227e-01	0	0	1.356411e+00	1.117038e+00	APP;PSAP
Reactome_Pathways_2024	Rab Regulation of Trafficking	1/123	4.407958e-01	4.819916e-01	0	0	1.743698e+00	1.428392e+00	TBC1D16
Reactome_Pathways_2024	Metabolism of Water-Soluble Vitamins and Cofactors	1/127	4.512998e-01	4.923271e-01	0	0	1.688001e+00	1.343013e+00	CYB5R3
Reactome_Pathways_2024	Glycerophospholipid Biosynthesis	1/128	4.538952e-01	4.940068e-01	0	0	1.674625e+00	1.322768e+00	MBOAT7
Reactome_Pathways_2024	C-type Lectin Receptors (CLRs)	1/131	4.616086e-01	5.012363e-01	0	0	1.635732e+00	1.264483e+00	MUC13
Reactome_Pathways_2024	Epigenetic Regulation by WDR5-containing Histone Modifying Complexes	1/135	4.717258e-01	5.110363e-01	0	0	1.586583e+00	1.192091e+00	ASH2L
Reactome_Pathways_2024	MITF-M-regulated Melanocyte Development	1/136	4.742255e-01	5.125579e-01	0	0	1.574751e+00	1.174878e+00	PLK1
Reactome_Pathways_2024	G2 M Checkpoints	1/137	4.767136e-01	5.140598e-01	0	0	1.563093e+00	1.158001e+00	GTSE1
Reactome_Pathways_2024	SARS-CoV-2 Activates Modulates Innate and Adaptive Immune Responses	1/138	4.791900e-01	5.145874e-01	0	0	1.551605e+00	1.141451e+00	HLA-C
Reactome_Pathways_2024	Metabolism of Lipids	4/758	4.794019e-01	5.145874e-01	0	0	1.128912e+00	8.299944e-01	NSDHL;MBOAT7;PSAP;LGMN
Reactome_Pathways_2024	PTEN Regulation	1/145	4.962031e-01	5.314029e-01	0	0	1.475657e+00	1.034096e+00	EGR1
Reactome_Pathways_2024	Transcriptional Regulation by TP53	2/362	5.096813e-01	5.445910e-01	0	0	1.180314e+00	7.954958e-01	PPP1R13B;NDRG1
Reactome_Pathways_2024	Cell-Cell Communication	1/157	5.240986e-01	5.587202e-01	0	0	1.361318e+00	8.795140e-01	NECTIN2
Reactome_Pathways_2024	Regulation of TP53 Activity	1/160	5.308303e-01	5.646104e-01	0	0	1.335430e+00	8.457450e-01	PPP1R13B
Reactome_Pathways_2024	Protein Localization	1/164	5.396594e-01	5.701142e-01	0	0	1.302395e+00	8.033392e-01	APP
Reactome_Pathways_2024	Disorders of Transmembrane Transporters	1/164	5.396594e-01	5.701142e-01	0	0	1.302395e+00	8.033392e-01	HK1
Reactome_Pathways_2024	Regulation of Expression of SLITs and ROBOs	1/164	5.396594e-01	5.701142e-01	0	0	1.302395e+00	8.033392e-01	DAG1
Reactome_Pathways_2024	SUMO E3 Ligases SUMOylate Target Proteins	1/170	5.525958e-01	5.824659e-01	0	0	1.255774e+00	7.448352e-01	INCENP
Reactome_Pathways_2024	SUMOylation	1/176	5.651725e-01	5.943836e-01	0	0	1.212350e+00	6.917965e-01	INCENP
Reactome_Pathways_2024	TCF Dependent Signaling in Response to WNT	1/189	5.912344e-01	6.203985e-01	0	0	1.127774e+00	5.926933e-01	ASH2L
Reactome_Pathways_2024	Ub-specific Processing Proteases	1/190	5.931740e-01	6.210412e-01	0	0	1.121750e+00	5.858537e-01	CDC20
Reactome_Pathways_2024	Transcriptional Regulation by RUNX1	1/202	6.157499e-01	6.432388e-01	0	0	1.054138e+00	5.111666e-01	ASH2L
Reactome_Pathways_2024	Signaling by NOTCH	1/209	6.283421e-01	6.527870e-01	0	0	1.018300e+00	4.731741e-01	EGFR
Reactome_Pathways_2024	Diseases of Signal Transduction by Growth Factor Receptors and Second Messengers	2/451	6.293375e-01	6.527870e-01	0	0	9.420451e-01	4.362494e-01	HIP1;EGFR
Reactome_Pathways_2024	Signaling by ROBO Receptors	1/210	6.301074e-01	6.527870e-01	0	0	1.013377e+00	4.680432e-01	DAG1
Reactome_Pathways_2024	Signaling by Interleukins	2/452	6.305462e-01	6.527870e-01	0	0	9.399034e-01	4.334542e-01	APP;MYD88
Reactome_Pathways_2024	Phospholipid Metabolism	1/211	6.318643e-01	6.527870e-01	0	0	1.008500e+00	4.629827e-01	MBOAT7
Reactome_Pathways_2024	SARS-CoV-2-host Interactions	1/218	6.439338e-01	6.637908e-01	0	0	9.756206e-01	4.294285e-01	HLA-C
Reactome_Pathways_2024	Chromatin Modifying Enzymes	1/238	6.763027e-01	6.941002e-01	0	0	8.923824e-01	3.490237e-01	ASH2L
Reactome_Pathways_2024	Chromatin Organization	1/238	6.763027e-01	6.941002e-01	0	0	8.923824e-01	3.490237e-01	ASH2L
Reactome_Pathways_2024	Parasitic Infection Pathways	1/245	6.869296e-01	7.019280e-01	0	0	8.664728e-01	3.253809e-01	APP
Reactome_Pathways_2024	Leishmania Infection	1/245	6.869296e-01	7.019280e-01	0	0	8.664728e-01	3.253809e-01	APP
Reactome_Pathways_2024	Generic Transcription Pathway	5/1230	6.932826e-01	7.068764e-01	0	0	8.567301e-01	3.138353e-01	PPP1R13B;MAGED1;ASH2L;NDRG1;EGFR
Reactome_Pathways_2024	Deubiquitination	1/268	7.194742e-01	7.319868e-01	0	0	7.909065e-01	2.603938e-01	CDC20
Reactome_Pathways_2024	Signaling by WNT	1/287	7.438161e-01	7.551105e-01	0	0	7.376494e-01	2.183158e-01	ASH2L
Reactome_Pathways_2024	Epigenetic Regulation of Gene Expression	1/291	7.486680e-01	7.583910e-01	0	0	7.273267e-01	2.105317e-01	ASH2L
Reactome_Pathways_2024	Antigen Processing Ubiquitination & Proteasome Degradation	1/296	7.546052e-01	7.627543e-01	0	0	7.148168e-01	2.012643e-01	CDC20
Reactome_Pathways_2024	RNA Polymerase II Transcription	5/1360	7.744220e-01	7.810980e-01	0	0	7.691447e-01	1.966229e-01	PPP1R13B;MAGED1;ASH2L;NDRG1;EGFR
Reactome_Pathways_2024	Sensory Perception	2/640	8.075609e-01	8.127710e-01	0	0	6.565354e-01	1.403258e-01	SDC3;LDLR
Reactome_Pathways_2024	Metabolism of Amino Acids and Derivatives	1/358	8.176507e-01	8.211599e-01	0	0	5.888076e-01	1.185388e-01	PHGDH
Reactome_Pathways_2024	RHO GTPase Cycle	1/450	8.828373e-01	8.847277e-01	0	0	4.659578e-01	5.806504e-02	MUC13
Reactome_Pathways_2024	Gene Expression (Transcription)	5/1615	8.853139e-01	8.853139e-01	0	0	6.384256e-01	7.776857e-02	PPP1R13B;MAGED1;ASH2L;NDRG1;EGFR
